model	objective	gene	status	value
e_coli_core.xml	obj	b1611	optimal	0.873922
e_coli_core.xml	obj	b1612	optimal	0.873922
e_coli_core.xml	obj	b1621	optimal	0.873922
e_coli_core.xml	obj	b1676	optimal	0.873922
e_coli_core.xml	obj	b1702	optimal	0.873922
e_coli_core.xml	obj	b1723	optimal	0.873922
e_coli_core.xml	obj	b1761	optimal	0.851389
e_coli_core.xml	obj	b1773	optimal	0.873922
e_coli_core.xml	obj	b1779	optimal	0.0
e_coli_core.xml	obj	b1812	optimal	0.873922
e_coli_core.xml	obj	b1817	optimal	0.873922
e_coli_core.xml	obj	b1818	optimal	0.873922
e_coli_core.xml	obj	b1819	optimal	0.873922
e_coli_core.xml	obj	b1849	optimal	0.873922
e_coli_core.xml	obj	b1852	optimal	0.863813
e_coli_core.xml	obj	b1854	optimal	0.873922
e_coli_core.xml	obj	b2029	optimal	0.863813
e_coli_core.xml	obj	b2097	optimal	0.873922
e_coli_core.xml	obj	b2133	optimal	0.873922
e_coli_core.xml	obj	b2276	optimal	0.211663
e_coli_core.xml	obj	b2277	optimal	0.211663
e_coli_core.xml	obj	b2278	optimal	0.211663
e_coli_core.xml	obj	b2279	optimal	0.211663
e_coli_core.xml	obj	b2280	optimal	0.211663
e_coli_core.xml	obj	b2281	optimal	0.211663
e_coli_core.xml	obj	b2282	optimal	0.211663
e_coli_core.xml	obj	b2283	optimal	0.211663
e_coli_core.xml	obj	b2284	optimal	0.211663
e_coli_core.xml	obj	b2285	optimal	0.211663
e_coli_core.xml	obj	b2286	optimal	0.211663
e_coli_core.xml	obj	b2287	optimal	0.211663
e_coli_core.xml	obj	b2288	optimal	0.211663
e_coli_core.xml	obj	b2296	optimal	0.873922
e_coli_core.xml	obj	b2297	optimal	0.873922
e_coli_core.xml	obj	b2415	infeasible	
e_coli_core.xml	obj	b2416	infeasible	
e_coli_core.xml	obj	b2417	optimal	0.873922
e_coli_core.xml	obj	b2458	optimal	0.873922
e_coli_core.xml	obj	b2463	optimal	0.873922
e_coli_core.xml	obj	b2464	optimal	0.873922
e_coli_core.xml	obj	b2465	optimal	0.873922
e_coli_core.xml	obj	b2492	optimal	0.873922
e_coli_core.xml	obj	b2579	optimal	0.873922
e_coli_core.xml	obj	b2587	optimal	0.873922
e_coli_core.xml	obj	b2779	optimal	0.0
e_coli_core.xml	obj	b2914	optimal	0.873922
e_coli_core.xml	obj	b2925	optimal	0.873922
e_coli_core.xml	obj	b2926	optimal	0.0
e_coli_core.xml	obj	b2935	optimal	0.873922
e_coli_core.xml	obj	b2975	optimal	0.873922
e_coli_core.xml	obj	b2976	optimal	0.873922
e_coli_core.xml	obj	b2987	optimal	0.873922
e_coli_core.xml	obj	b3114	optimal	0.873922
e_coli_core.xml	obj	b3115	optimal	0.873922
e_coli_core.xml	obj	b3212	optimal	0.873922
e_coli_core.xml	obj	b3213	optimal	0.873922
e_coli_core.xml	obj	b3236	optimal	0.825819
e_coli_core.xml	obj	b3386	optimal	0.873922
e_coli_core.xml	obj	b3403	optimal	0.873922
e_coli_core.xml	obj	b3493	optimal	0.873922
e_coli_core.xml	obj	b3528	optimal	0.873922
e_coli_core.xml	obj	b3603	optimal	0.873922
e_coli_core.xml	obj	b3612	optimal	0.873922
e_coli_core.xml	obj	b3731	optimal	0.37423
e_coli_core.xml	obj	b3732	optimal	0.37423
e_coli_core.xml	obj	b3733	optimal	0.37423
e_coli_core.xml	obj	b3734	optimal	0.37423
e_coli_core.xml	obj	b3735	optimal	0.37423
e_coli_core.xml	obj	b3736	optimal	0.37423
e_coli_core.xml	obj	b3737	optimal	0.37423
e_coli_core.xml	obj	b3738	optimal	0.37423
e_coli_core.xml	obj	b3739	optimal	0.873922
e_coli_core.xml	obj	b3870	optimal	0.873922
e_coli_core.xml	obj	b3916	optimal	0.873922
e_coli_core.xml	obj	b3919	optimal	0.704037
e_coli_core.xml	obj	b3925	optimal	0.873922
e_coli_core.xml	obj	b3951	optimal	0.873922
e_coli_core.xml	obj	b3952	optimal	0.873922
e_coli_core.xml	obj	b3956	optimal	0.870745
e_coli_core.xml	obj	b3962	optimal	0.873922
e_coli_core.xml	obj	b4014	optimal	0.873922
e_coli_core.xml	obj	b4015	optimal	0.873922
e_coli_core.xml	obj	b4025	optimal	0.86316
e_coli_core.xml	obj	b4077	optimal	0.873922
e_coli_core.xml	obj	b4090	optimal	0.873922
e_coli_core.xml	obj	b4122	optimal	0.873922
e_coli_core.xml	obj	b4151	optimal	0.873922
e_coli_core.xml	obj	b4152	optimal	0.873922
e_coli_core.xml	obj	b4153	optimal	0.873922
e_coli_core.xml	obj	b4154	optimal	0.873922
e_coli_core.xml	obj	b4232	optimal	0.873922
e_coli_core.xml	obj	b4301	optimal	0.873922
e_coli_core.xml	obj	b4395	optimal	0.873922
e_coli_core.xml	obj	s0001	optimal	0.211141
